partner_id,monthly_earnings,trips_per_week,avg_rating,cancellation_rate,active_days_per_month,Nova_Score,earnings_m1,earnings_m2,earnings_m3,earnings_m4,earnings_m5,earnings_m6,trips_m1,trips_m2,trips_m3,trips_m4,trips_m5,trips_m6,earnings_trend_slope,earnings_trend_up,earnings_per_active_day,trips_per_active_day,estimated_cancellations_per_month,high_activity_flag,earnings_avg_3mo,earnings_avg_6mo,trips_avg_3mo,trips_avg_6mo,city_Bengaluru,city_Chennai,city_Delhi,city_Kolkata,city_Mumbai,vehicle_type_Auto,vehicle_type_Bike,vehicle_type_Car
P01917,23697.73,31,4.12,0.224,22,61.36,26443.32,26357.02,25342.05,21157.81,26059.83,23418.87,119,129,120,127,126,134,-577.0874285714275,0,1077.1695454545454,5.636363636363637,27.776,0,26047.463333333333,24796.483333333334,122.66666666666667,125.83333333333333,True,False,False,False,False,False,False,True
P01918,25033.22,39,4.7,0.133,8,58.82,25731.98,28771.56,28243.44,24230.36,23190.39,25818.77,171,157,158,146,162,161,-580.6468571428575,0,3129.1525,19.5,20.748,0,27582.326666666664,25997.75,162.0,159.16666666666666,False,False,False,True,False,False,False,True
P01919,28654.85,32,4.8,0.064,18,74.5,27722.36,26460.06,30804.26,25208.33,26006.66,32038.49,132,136,124,129,133,120,417.84342857142855,1,1591.9361111111111,7.111111111111111,8.192,0,28328.89333333333,28040.02666666666,130.66666666666666,129.0,False,False,False,True,False,False,False,True
P01920,26223.28,25,4.37,0.045,15,43.76,25535.88,28915.75,25766.72,29822.15,23432.87,29296.84,104,96,109,104,100,93,183.18828571429103,1,1748.2186666666666,6.666666666666667,4.5,0,26739.45,27128.368333333332,103.0,101.0,False,False,False,False,True,False,False,True
P01921,14165.6,26,4.61,0.146,21,49.3,14996.91,15538.37,12682.36,12242.79,12891.07,15834.95,105,95,104,94,109,94,-119.75057142857088,0,674.552380952381,4.9523809523809526,15.184,0,14405.88,14031.074999999999,101.33333333333333,100.16666666666667,True,False,False,False,False,False,False,True
P01922,35983.28,28,4.58,0.145,14,78.8,30620.53,33078.79,39290.33,34918.57,33470.05,35086.41,113,115,117,116,103,120,546.6120000000029,1,2570.2342857142858,8.0,16.24,0,34329.88333333333,34410.780000000006,115.0,114.0,False,False,False,True,False,False,True,False
P01923,21418.06,45,5.0,0.13,23,65.17,22186.47,18837.85,21165.58,19250.78,23787.43,23021.88,163,188,187,173,196,179,488.8854285714282,1,931.22,7.826086956521739,23.400000000000002,0,20729.966666666667,21374.998333333333,179.33333333333334,181.0,False,False,False,True,False,False,False,True
P01924,31913.97,34,5.0,0.005,20,81.85,30530.43,36504.03,27847.93,33721.69,34499.04,29360.25,143,143,145,126,145,134,-171.2031428571418,0,1595.6985,6.8,0.68,0,31627.46333333333,32077.228333333333,143.66666666666666,139.33333333333334,False,True,False,False,False,False,False,True
P01925,46592.66,25,4.95,0.265,26,77.76,50704.89,43741.53,49654.57,40705.37,39629.54,51221.79,108,90,107,106,107,95,-534.304857142856,0,1792.0253846153848,3.8461538461538463,26.5,1,48033.66333333333,45942.948333333334,101.66666666666667,102.16666666666667,False,False,True,False,False,False,True,False
P01926,22644.92,27,4.57,0.05,23,56.15,19879.91,25164.56,21230.87,22962.89,25186.49,21569.66,100,112,107,110,98,106,292.7588571428595,1,984.5617391304347,4.695652173913044,5.4,0,22091.78,22665.73,106.33333333333333,105.5,False,False,False,True,False,False,True,False
P01927,9757.7,32,4.94,0.1,24,56.52,10015.9,8306.13,8437.16,10557.15,8524.75,9652.06,136,116,137,129,121,124,27.33285714285788,0,406.5708333333334,5.333333333333333,12.8,0,8919.73,9248.858333333332,129.66666666666666,127.16666666666667,True,False,False,False,False,False,False,True
P01928,27711.97,35,4.79,0.107,18,72.08,27553.79,23729.97,31060.28,31453.58,29002.78,30965.84,141,148,144,149,129,147,950.627999999999,1,1539.5538888888889,7.777777777777778,14.98,0,27448.013333333336,28961.040000000005,144.33333333333334,143.0,False,False,False,False,True,False,False,True
P01929,38807.68,37,4.58,0.029,19,75.43,40464.68,38410.34,38610.94,41119.0,34750.04,42367.2,142,154,154,141,159,154,29.70742857142869,0,2042.5094736842104,7.7894736842105265,4.292,0,39161.986666666664,39287.03333333333,150.0,150.66666666666666,False,False,False,False,True,False,True,False
P01930,45666.78,28,5.0,0.067,15,82.16,39705.26,42087.16,42665.94,40179.8,39669.94,51866.2,121,114,105,101,118,111,1459.0542857142848,1,3044.4519999999998,7.466666666666667,7.5040000000000004,0,41486.12,42695.716666666674,113.33333333333333,111.66666666666667,False,True,False,False,False,False,True,False
P01931,20163.6,33,4.38,0.195,29,64.07,20647.43,21311.97,21472.54,17674.53,21734.97,19337.74,119,132,125,144,121,136,-259.3559999999996,0,695.2965517241379,4.551724137931035,25.740000000000002,1,21143.98,20363.196666666667,125.33333333333333,129.5,False,False,False,True,False,True,False,False
P01932,33973.59,35,4.78,0.102,23,76.17,34600.25,34641.83,37906.74,36334.06,33639.32,30417.42,134,146,145,133,137,143,-728.4102857142827,0,1477.112608695652,6.086956521739131,14.28,0,35716.27333333334,34589.93666666667,141.66666666666666,139.66666666666666,False,True,False,False,False,True,False,False
P01933,26277.52,26,4.85,0.278,25,79.27,26755.72,22946.73,22338.31,24033.39,27058.46,29512.89,112,95,99,107,104,107,794.7462857142859,1,1051.1008,4.16,28.912000000000003,0,24013.586666666666,25440.916666666668,102.0,104.0,False,False,True,False,False,False,True,False
P01934,29152.41,22,4.51,0.021,12,59.39,30057.48,26201.85,30795.31,28690.98,28499.57,29092.54,88,94,88,96,92,93,-1.0248571428521045,0,2429.3675,7.333333333333333,1.848,0,29018.213333333333,28889.62166666667,90.0,91.83333333333333,False,False,False,True,False,True,False,False
P01935,51154.75,25,4.77,0.099,9,82.31,53862.9,49436.71,55252.42,58469.18,44512.39,57130.66,102,94,100,95,96,92,136.64571428571705,1,5683.861111111111,11.11111111111111,9.9,0,52850.676666666666,53110.71,98.66666666666667,96.5,True,False,False,False,False,False,False,True
P01936,17976.24,24,4.88,0.076,27,57.08,19621.01,16280.74,16411.92,19701.46,19268.47,19227.78,101,96,91,105,92,102,293.90228571428815,1,665.7866666666667,3.5555555555555554,7.295999999999999,1,17437.89,18418.563333333335,96.0,97.83333333333333,False,True,False,False,False,False,True,False
P01937,32029.92,30,4.67,0.165,16,62.49,29818.13,34837.88,31930.22,35360.33,35108.17,35631.39,112,120,122,121,121,115,951.6365714285722,1,2001.87,7.5,19.8,0,32195.41,33781.02,118.0,118.5,False,True,False,False,False,False,True,False
P01938,33741.55,30,4.74,0.019,30,75.24,37031.85,32891.97,29584.11,37393.43,29099.6,35307.73,113,127,122,131,121,117,-348.2397142857108,0,1124.7183333333335,4.0,2.28,1,33169.310000000005,33551.44833333334,120.66666666666667,121.83333333333333,False,False,False,False,True,False,True,False
P01939,38686.29,39,4.63,0.158,18,68.69,38666.05,33967.71,41550.04,40073.72,37243.88,42311.64,172,146,144,143,144,149,759.4325714285708,1,2149.2383333333332,8.666666666666666,24.648,0,38061.26666666667,38968.840000000004,154.0,149.66666666666666,False,False,False,True,False,False,False,True
P01940,30783.87,28,4.84,0.08,26,73.48,26877.94,30639.27,33992.68,33036.64,31313.2,27277.61,106,108,109,113,117,119,87.54571428571835,0,1183.995,4.3076923076923075,8.96,1,30503.296666666665,30522.890000000003,107.66666666666667,112.0,False,False,False,False,True,False,False,True
P01941,32464.4,23,4.53,0.032,20,70.19,28164.99,28479.44,28648.4,31090.78,33488.82,37025.27,93,95,90,100,86,99,1764.9119999999996,1,1623.22,4.6,2.944,0,28430.943333333333,31149.616666666665,92.66666666666667,93.83333333333333,False,False,False,True,False,False,False,True
P01942,26866.81,32,4.51,0.006,12,61.47,25530.76,23876.03,29417.49,30884.31,27496.73,24295.49,123,126,130,119,137,119,175.78771428571815,1,2238.9008333333336,10.666666666666666,0.768,0,26274.76,26916.801666666666,126.33333333333333,125.66666666666667,False,False,False,True,False,False,False,True
P01943,32153.02,21,4.61,0.054,16,64.85,34901.11,29641.32,34772.56,30027.28,34014.11,27566.42,90,81,88,80,89,84,-808.5817142857102,0,2009.56375,5.25,4.536,0,33104.996666666666,31820.466666666664,86.33333333333333,85.33333333333333,False,False,True,False,False,False,False,True
P01944,27254.46,28,4.96,0.065,20,73.28,28952.53,30194.08,26002.77,27990.39,31071.31,27506.35,122,115,101,106,123,109,-74.61685714285495,0,1362.723,5.6,7.28,0,28383.126666666667,28619.57166666667,112.66666666666667,112.66666666666667,False,False,True,False,False,False,True,False
P01945,34972.58,29,4.08,0.064,26,70.57,38000.66,39427.52,36969.05,32686.02,33824.64,37195.92,108,106,107,127,108,109,-717.5819999999957,0,1345.0992307692309,4.461538461538462,7.424,1,38132.409999999996,36350.635,107.0,110.83333333333333,False,False,True,False,False,False,True,False
P01946,27043.12,30,4.33,0.202,11,55.5,27183.22,29690.03,22987.04,23895.88,27502.5,28798.91,122,127,115,114,131,121,69.27714285714423,0,2458.4654545454546,10.909090909090908,24.240000000000002,0,26620.096666666668,26676.263333333336,121.33333333333333,121.66666666666667,False,False,False,False,True,False,True,False
P01947,33016.8,38,5.0,0.2,28,73.24,32424.47,31373.33,37293.77,33686.24,34988.68,31424.39,161,153,161,140,159,148,63.94628571428722,0,1179.1714285714286,5.428571428571429,30.400000000000002,1,33697.19,33531.81333333333,158.33333333333334,153.66666666666666,True,False,False,False,False,False,False,True
P01948,29765.9,25,4.68,0.062,25,73.88,26617.73,27733.9,30215.81,28456.34,30591.22,32032.56,106,94,100,106,108,104,968.1897142857152,1,1190.636,4.0,6.2,0,28189.146666666667,29274.593333333334,100.0,103.0,False,False,False,False,True,False,False,True
P01949,39008.4,23,4.48,0.141,12,78.37,36997.82,39583.65,40416.67,39982.28,37683.1,43017.22,91,90,92,92,83,98,684.5988571428583,1,3250.7000000000003,7.666666666666667,12.972,0,38999.38,39613.456666666665,91.0,91.0,False,False,False,True,False,False,False,True
P01950,29588.85,27,4.84,0.34,22,66.85,29003.16,31558.16,31050.47,30109.72,30690.26,30565.39,102,100,106,110,104,97,121.90571428571656,1,1344.9477272727272,4.909090909090909,36.720000000000006,0,30537.263333333336,30496.19333333334,102.66666666666667,103.16666666666667,True,False,False,False,False,True,False,False
P01951,15815.74,31,4.36,0.041,10,54.59,13863.76,18156.66,16106.92,16016.24,16527.98,15274.8,121,127,122,127,112,125,59.385142857144174,0,1581.574,12.4,5.0840000000000005,0,16042.446666666665,15991.06,123.33333333333333,122.33333333333333,True,False,False,False,False,False,False,True
P01952,40095.37,27,3.97,0.223,10,67.01,36734.72,35663.68,44386.74,35564.21,41117.42,41461.51,113,112,118,110,101,110,890.6468571428555,1,4009.5370000000003,10.8,24.084,0,38928.38,39154.713333333326,114.33333333333333,110.66666666666667,True,False,False,False,False,False,True,False
P01953,22754.14,42,4.71,0.278,18,62.94,23424.65,19677.5,23502.99,22345.8,20741.15,25226.81,185,165,181,166,181,162,315.55885714285876,1,1264.118888888889,9.333333333333334,46.70400000000001,0,22201.713333333333,22486.483333333334,177.0,173.33333333333334,False,False,False,False,True,False,True,False
P01954,24769.87,19,4.38,0.142,27,56.23,26521.07,26214.12,27799.92,27088.36,24814.32,27745.76,77,74,79,83,75,81,34.64257142857407,0,917.4025925925926,2.814814814814815,10.792,1,26845.036666666667,26697.258333333335,76.66666666666667,78.16666666666667,True,False,False,False,False,False,False,True
P01955,25234.71,23,4.63,0.014,18,62.31,29007.41,27749.8,25857.99,23835.27,28144.45,21688.1,86,98,89,86,95,100,-1069.580571428571,0,1401.9283333333333,5.111111111111111,1.288,0,27538.399999999998,26047.170000000002,91.0,92.33333333333333,False,False,True,False,False,False,False,True
P01956,40995.5,32,4.7,0.028,11,74.2,46322.21,45255.12,36950.75,40304.7,45528.81,36351.51,116,130,128,140,128,135,-1305.099428571426,0,3726.8636363636365,11.636363636363637,3.584,0,42842.693333333336,41785.51666666667,124.66666666666667,129.5,True,False,False,False,False,False,False,True
P01957,12914.61,29,4.64,0.081,8,42.9,13466.96,13606.05,14516.91,12890.71,13886.26,10994.91,126,120,120,111,115,117,-375.59485714285694,0,1614.32625,14.5,9.396,0,13863.306666666665,13226.966666666667,122.0,118.16666666666667,False,False,False,False,True,False,False,True
P01958,55101.99,29,4.09,0.11,29,89.95,53800.17,62607.14,58104.4,61098.16,58361.75,54977.05,116,107,114,109,119,105,-110.22885714285547,0,1900.068620689655,4.0,12.76,1,58170.57,58158.111666666664,112.33333333333333,111.66666666666667,False,False,True,False,False,True,False,False
P01959,38448.45,35,4.61,0.013,23,72.46,40019.19,38575.38,40746.58,40243.22,34449.19,37714.75,146,146,141,144,138,138,-697.2608571428534,0,1671.6717391304346,6.086956521739131,1.8199999999999998,0,39780.38333333334,38624.71833333333,144.33333333333334,142.16666666666666,False,False,True,False,False,False,True,False
P01960,31785.91,30,4.73,0.058,29,58.12,34509.82,35731.95,36415.35,27973.53,31399.37,32222.66,124,119,111,129,108,125,-939.295999999998,0,1096.0658620689655,4.137931034482759,6.96,1,35552.37333333333,33042.113333333335,118.0,119.33333333333333,False,True,False,False,False,False,False,True
P01961,29560.85,27,4.18,0.102,29,67.32,26176.16,33709.53,25793.58,32799.28,26110.67,31189.48,116,105,99,105,114,101,265.02057142857336,1,1019.3396551724137,3.7241379310344827,11.016,1,28559.756666666668,29296.45,106.66666666666667,106.66666666666667,False,False,True,False,False,True,False,False
P01962,32284.43,28,4.14,0.006,23,65.92,31411.83,35646.76,31592.83,35500.6,35357.43,30984.5,107,122,105,102,107,118,25.803714285714722,0,1403.6708695652173,4.869565217391305,0.672,0,32883.806666666664,33415.65833333333,111.33333333333333,110.16666666666667,False,False,True,False,False,False,False,True
P01963,34168.98,33,4.28,0.229,15,65.22,37652.19,32218.87,31494.53,36769.03,32027.03,31181.69,130,120,139,133,137,135,-790.1005714285686,0,2277.9320000000002,8.8,30.228,0,33788.53,33557.223333333335,129.66666666666666,132.33333333333334,False,False,True,False,False,False,True,False
P01964,35161.72,31,4.82,0.081,19,77.18,33936.33,31957.25,36537.53,34803.68,37976.76,34052.23,134,116,116,136,128,120,482.9765714285745,1,1850.6168421052632,6.526315789473684,10.044,0,34143.70333333333,34877.29666666667,122.0,125.0,False,False,False,True,False,False,False,True
P01965,34444.84,33,4.0,0.014,20,62.82,35187.53,34942.09,37615.26,37106.17,37695.53,29371.23,134,129,143,129,123,141,-609.4362857142861,0,1722.2419999999997,6.6,1.848,0,35914.96,35319.635,135.33333333333334,133.16666666666666,False,False,False,False,True,True,False,False
P01966,30716.65,37,4.85,0.0,7,75.84,31525.44,30283.68,35013.7,30520.76,34333.5,33752.5,135,143,144,134,138,152,536.9091428571429,1,4388.092857142858,21.142857142857142,0.0,0,32274.27333333333,32571.596666666665,140.66666666666666,141.0,False,False,True,False,False,True,False,False
P01967,28421.29,29,4.72,0.194,5,63.14,25731.01,31642.2,28034.16,30438.83,30585.54,27429.9,109,116,108,116,115,111,220.83257142857363,1,5684.258,23.2,22.504,0,28469.123333333333,28976.94,111.0,112.5,False,False,False,True,False,False,False,True
P01968,28789.81,40,4.52,0.193,11,71.62,27599.95,25335.31,31261.86,32072.8,29348.87,29850.33,152,157,170,156,155,150,688.6720000000042,1,2617.2554545454545,14.545454545454545,30.880000000000003,0,28065.706666666665,29244.853333333333,159.66666666666666,156.66666666666666,True,False,False,False,False,True,False,False
P01969,28440.73,39,4.16,0.032,12,60.97,27028.74,26373.72,31999.11,31772.92,29278.47,26945.25,171,165,155,142,149,145,230.58885714285682,1,2370.0608333333334,13.0,4.992,0,28467.190000000002,28899.70166666667,163.66666666666666,154.5,False,True,False,False,False,False,False,True
P01970,39070.16,26,4.36,0.05,27,86.17,33516.69,42021.51,41218.93,38537.77,36967.2,40415.88,98,110,102,112,100,114,475.7674285714289,1,1447.0429629629632,3.8518518518518516,5.2,1,38919.043333333335,38779.66333333333,103.33333333333333,106.0,False,True,False,False,False,False,True,False
P01971,34748.45,30,4.83,0.236,27,71.59,29788.37,30526.37,32066.56,38494.43,31381.29,35169.97,129,127,116,123,114,129,1025.732285714292,1,1286.9796296296295,4.444444444444445,28.32,1,30793.766666666666,32904.49833333334,124.0,123.0,True,False,False,False,False,False,True,False
P01972,6476.89,30,4.98,0.032,15,48.26,7121.4,6128.62,6686.46,5702.49,5759.19,5910.6,110,117,116,112,111,125,-232.75028571428572,0,431.79266666666666,8.0,3.84,0,6645.493333333333,6218.126666666667,114.33333333333333,115.16666666666667,True,False,False,False,False,False,False,True
P01973,35247.21,25,4.29,0.183,9,66.32,32847.62,34053.97,40216.56,31036.78,31884.87,36572.41,94,98,103,109,92,99,83.91057142857277,0,3916.3566666666666,11.11111111111111,18.3,0,35706.049999999996,34435.36833333333,98.33333333333333,99.16666666666667,False,False,False,True,False,False,False,True
P01974,31557.89,39,4.94,0.022,27,77.35,31729.05,32718.53,36173.74,32014.85,35666.27,27862.04,168,163,157,158,168,167,-418.5919999999987,0,1168.8107407407408,5.777777777777778,3.432,1,33540.44,32694.08,162.66666666666666,163.5,False,True,False,False,False,False,False,True
P01975,29850.33,32,4.81,0.1,14,69.92,28047.9,26788.87,31125.18,31210.11,26845.3,29680.95,138,118,127,133,136,133,240.55628571428701,1,2132.1664285714287,9.142857142857142,12.8,0,28653.983333333337,28949.718333333338,127.66666666666667,130.83333333333334,False,True,False,False,False,False,False,True
P01976,26891.85,30,4.6,0.232,24,66.58,30447.05,29801.05,30013.9,24092.36,28696.86,28665.73,112,128,119,122,120,121,-518.306,0,1120.4937499999999,5.0,27.84,0,30087.333333333332,28619.49166666667,119.66666666666667,120.33333333333333,False,False,True,False,False,False,True,False
P01977,38992.9,24,4.38,0.018,20,64.16,36177.18,38379.26,35487.63,38667.47,35303.73,39566.83,91,97,89,105,93,101,311.47142857142904,1,1949.645,4.8,1.7279999999999998,0,36681.35666666667,37263.68333333334,92.33333333333333,96.0,False,False,True,False,False,False,False,True
P01978,37580.21,23,4.43,0.071,5,70.21,36787.16,42281.74,34717.48,33007.03,42938.66,40356.69,93,98,98,99,95,85,517.3702857142866,1,7516.0419999999995,18.4,6.531999999999999,0,37928.793333333335,38348.12666666667,96.33333333333333,94.66666666666667,True,False,False,False,False,False,True,False
P01979,23816.98,20,5.0,0.145,14,61.76,26480.17,23587.41,27052.9,24546.49,22863.71,22196.21,73,85,87,72,74,86,-745.6374285714269,0,1701.212857142857,5.714285714285714,11.6,0,25706.82666666667,24454.48166666667,81.66666666666667,79.5,False,True,False,False,False,False,True,False
P01980,33256.42,34,4.65,0.062,24,68.62,36667.87,31012.01,29617.19,36799.17,32379.81,28755.02,148,133,144,123,125,126,-807.9677142857153,0,1385.6841666666667,5.666666666666667,8.432,0,32432.35666666667,32538.51166666666,141.66666666666666,133.16666666666666,False,True,False,False,False,False,True,False
